L0001,L0002,L0003,L0006,L0004,L0005,L0007,L0008,L0009,L0010,L0011,L0012,L1201,L1202,L1203,L1243,L1244,L1245,L1255,L1256,L1257,L1216,L1217,L1218,L1234,L1235,L1236,L1261,L1262,L1263
20.56368138,15.79740484,16.38266901,15.93156135,17.81904572,16.26387848,16.23420715,17.76773312,14.01223112,20.02883126,17.08531554,17.38248504,68.48994946,84.05153087,92.96403287,110.9255971,135.1685336,151.1544867,161.0670651,107.0225215,128.1946103,14.29758932,15.49640826,10.15762507,14.64039447,16.59675471,12.47750102,12.3905615,17.26756858,15.39418627
26.50864933,17.57331742,23.58496973,22.25166674,21.97144992,25.32253308,20.44592208,24.75730951,29.8860844,27.50665596,20.76613161,18.66053135,26.9092355,21.79910713,29.66070202,25.9692079,28.26545769,30.28276662,27.57818704,25.72183035,29.02888627,22.42621423,21.0026976,17.86542776,18.18896666,24.92616554,20.53759352,21.63893878,20.34273436,20.20926098
115.7526824,95.01830764,94.67561214,106.0666268,76.27557029,105.5064987,91.61250269,83.81073199,106.5797562,107.5663017,114.5436313,77.31512776,63.34008204,52.63956254,67.7364177,52.65942338,56.43558421,55.01993775,52.30160164,53.56891775,55.21292896,99.11962268,101.1283659,85.86641246,67.78057451,91.45153042,83.29245814,70.64031244,54.15161444,73.43359232
83.6357106,69.04929653,82.07135311,79.31198978,60.4253448,88.86788932,70.24040424,77.87663904,86.76191921,86.94180247,80.42211588,55.82326361,93.30666356,79.15835185,101.0794368,76.62955921,78.07754326,77.42395417,74.02101172,73.54922265,77.92020674,136.4625067,151.9192135,128.7957836,100.4204467,127.6580796,103.324628,93.13598304,73.1789966,100.5989698
35.79231372,26.39131704,38.88477462,32.90950638,30.23672593,37.4922091,31.21023932,38.44045272,43.69392557,38.73664199,26.42025501,24.11490937,59.07028904,50.94854743,65.5256775,50.62299345,48.41572349,50.30798312,44.62711444,46.88575446,50.93096458,53.46787795,48.60341732,51.01953364,49.93232012,59.89911144,40.94112251,44.71817525,34.89810967,41.13547867
18.44804926,11.96505239,17.70153494,14.02768155,14.02359143,16.2453841,14.89071706,17.59703243,14.69758947,17.12979428,12.64612388,11.80246181,23.79590976,28.56747343,26.2379194,26.99214985,23.9559725,28.7292117,25.32282387,24.94028407,29.95449314,25.88610882,27.99416904,24.27906586,27.806755,29.55938755,21.78724778,21.2871331,22.33646654,22.78998281
23.45026637,15.94739048,22.09379701,19.10361758,20.07794742,19.40478373,19.3222851,20.95384068,19.28275288,22.08304159,17.57785645,15.85045575,26.2093637,30.47872471,27.4380657,25.69285313,26.65685924,27.1145372,29.93186451,25.78265651,30.12593236,28.4110077,26.06289567,25.69548318,36.22584551,25.21801218,24.83519649,22.96388145,28.12462935,23.56795676
20.64092149,14.65962294,19.68274854,16.42777592,18.51427636,17.50101202,16.85917227,19.12739003,16.64857642,19.55885075,15.34403404,13.84293736,25.42055607,39.45800323,24.59387194,31.31513024,33.18695953,33.45097967,37.8049748,29.71708039,40.22800586,29.72829804,31.4421705,28.05927059,41.244523,28.83514084,29.21842357,27.19644434,29.44925468,23.24303749
33.5679414,23.69513898,33.51956998,28.74855781,28.94978649,25.47453408,29.06512522,28.42303535,27.55758936,31.23495525,25.55557333,22.18553309,28.75820424,30.0054189,29.36649856,26.37460409,25.81290106,26.67508608,29.68783566,25.8157163,29.61703919,29.02877085,24.81228668,25.25532618,35.56058162,24.88329804,24.71275258,21.30602994,26.6987916,24.0829731
24.03922842,17.59507605,23.99607449,20.89543644,19.72416653,18.29776378,20.899932,21.90028248,21.05595685,21.91940835,19.11661087,16.35897763,23.96423044,35.27733685,23.59617916,28.35242718,27.64529824,31.13671074,33.01110663,25.82239528,34.67732373,24.20446228,26.96575274,23.46331039,32.93667371,24.92171692,23.39827708,21.66915173,24.21587645,21.91622739
15.0339103,10.06897134,13.67550306,11.8943401,11.01064408,11.40845172,12.43793003,14.55789676,12.09515788,13.75631455,10.37433564,9.981027608,26.48903046,23.76040718,24.20337722,23.10456625,19.34516594,23.12101522,26.02027259,24.03614181,27.21080112,15.211312,17.05837686,12.31672844,13.73289415,17.68958072,12.73811662,12.37600814,12.8211611,15.20327834
13.99704268,7.740106979,11.38753443,10.09867755,9.583611221,10.16752597,9.905034725,12.52348228,10.47532375,12.35814299,8.972072722,8.673963322,15.16225665,18.03320867,16.9778078,15.72481744,13.2101639,16.76530296,16.54529887,15.8544287,18.33144463,15.04784034,16.52149277,11.01176695,12.44680041,18.32307177,13.02164942,12.66595477,12.57451076,14.81017924
13.94312241,7.837913635,11.63028791,10.01822581,9.666584939,10.41892585,10.21391714,12.80454816,10.78739441,11.60966511,8.706436308,8.840364092,11.77932262,15.17379785,13.01765959,12.81859531,11.87386327,13.65075076,13.79834253,13.67109197,15.60725636,13.4646278,14.52573543,9.246732868,11.2111052,15.85931504,12.2734363,11.93338816,12.31023008,13.15928514
15.21200845,10.1161491,12.38636899,11.07588121,10.48044217,12.98613042,11.45526008,14.09856034,12.09071112,13.16903192,10.89221525,10.59398542,12.7577964,17.47929019,14.65443559,15.0247,12.28441554,14.82797916,14.94952294,14.85736636,17.18791318,14.6434491,16.44522173,9.929704711,13.00285441,17.16423287,13.40103328,13.35862632,14.05368996,14.02652499
15.39192358,10.06110785,12.91878472,12.0140899,10.58494738,14.61558362,10.6588847,14.57785683,16.114916,12.38419728,10.51663692,9.343301452,10.71802133,14.57157548,12.24796916,12.99746969,10.90840669,13.56836892,12.43474293,12.95641089,15.32121122,14.1162638,16.50658156,9.73596866,14.43213962,15.44499857,12.90173346,12.22580871,13.24100833,13.46047018
21.21321856,14.00083852,17.05259241,16.77507697,16.42152383,19.45227995,16.04300816,18.11557883,18.48103512,16.56445333,15.77308972,13.93158001,10.79293192,12.99805665,11.73674639,12.30703971,11.0031283,12.83257722,13.963643,13.50061345,14.65821869,17.8036043,18.90507432,14.37320676,15.1953149,18.99428152,16.37709749,15.24384408,15.78040062,17.80096227
28.31324224,21.21373591,30.48628128,26.23183164,27.83114909,27.40146142,24.85432134,25.28539158,28.12474313,26.61488944,24.01185784,19.06267076,16.68780859,18.41816545,18.5742806,18.93439857,16.55786855,19.0270733,22.83434421,21.56742267,19.96691747,33.14155113,36.57484141,26.78284668,22.05604349,31.66981401,30.50506077,31.50898784,30.44508427,40.3761705
37.1712016,29.64956489,43.96677005,37.82606248,40.20551158,39.97753872,36.81123178,35.12392142,39.72274904,38.39481652,34.44885189,26.83004478,23.11412574,24.53076475,24.97488764,24.66130569,20.53915337,24.49823019,32.00948919,30.0465144,25.63162932,50.53808334,56.06637472,44.01009792,30.10562841,47.06710069,46.58091831,48.59492304,47.7425191,66.64341437
43.88738652,34.85101024,52.73522971,44.04814892,44.51488841,40.78464813,40.9244329,39.09979555,45.24141739,43.81153811,36.59027373,30.39323235,28.92397425,45.30630818,29.17448681,35.08547873,34.0865796,39.42075981,48.17360369,36.44767082,41.79484035,50.80364679,60.36320195,46.84709109,52.10009171,46.76769268,52.27514851,53.30717011,59.67743117,64.95340672
36.46526384,27.6770741,44.58673378,36.08728319,33.1966983,29.38567729,32.20148228,32.81556681,35.61681109,35.85212037,27.38142926,22.95773293,26.51878567,47.70141455,26.90559176,35.00177332,34.05204955,40.83652455,45.08079463,31.58195776,43.88055452,39.78139287,49.88884057,38.52897448,53.10932693,37.44857387,42.80632151,42.31040206,49.05790533,47.44792572
30.26377942,22.34363495,29.81952121,26.48982929,23.97123162,22.51785309,24.59524858,26.66177418,26.37003385,26.95049001,22.27341634,20.33715777,20.70764052,34.96490617,22.88642064,25.56609701,24.40321205,29.03690258,31.24940906,24.01573786,34.05591613,27.67855524,31.0881086,25.68378068,37.21028676,29.20504952,27.50492036,27.05754103,28.49077448,27.07737897
28.98386764,21.08015434,26.87312208,23.7460847,20.97684114,20.33544555,22.01125042,25.66512118,24.77805881,27.38081574,20.34527705,18.72919007,14.53576826,24.24689922,17.13202217,17.13866095,15.18395241,18.99790237,20.94955647,17.64746465,21.44615752,21.93352533,26.08531148,18.87286607,23.80653625,22.24824601,21.97615616,21.07544885,22.92795938,21.70309698
39.9251627,32.64798556,41.54892176,36.04309417,29.34246595,28.6810595,32.31505218,41.04033976,40.44453823,45.40824145,26.8015594,26.74480815,24.55799275,51.3613721,25.99888229,26.12957201,23.96641413,29.01054732,40.29353083,26.27882038,31.81860562,28.42008954,37.25409022,26.27068267,38.03515156,28.22160499,32.90577277,34.45004848,41.02840954,29.33514774
65.28194686,59.24283341,71.33755463,63.15369291,46.3277246,46.35178034,54.56363397,66.05222261,66.73714199,74.70255796,45.85694759,45.50299615,36.77895813,92.00178876,32.87478004,41.22622156,38.16057237,49.97053266,76.23104332,38.94344875,52.25555038,39.34079084,63.64833474,40.35863365,69.48700658,38.54253163,49.3208193,58.83496079,80.27943375,43.55239904
65.30628043,59.16407301,68.16709267,61.24574835,44.69096755,48.27816076,54.66698854,64.53600222,62.24698179,70.95210772,48.09985069,45.74297195,38.15401738,89.38901554,36.24661487,43.99286303,41.98970436,58.2947682,80.17045601,41.70642372,58.51518993,40.84072568,70.59702142,43.55609949,73.0923712,45.02742978,47.96473875,60.4927893,88.01316529,46.96070544
36.59927076,31.93066791,39.00258561,33.9652045,26.72389941,30.7344772,31.20248103,38.96559868,34.28314177,39.59323801,28.20203359,26.55754053,26.73862413,46.86020443,29.63862392,29.77723367,27.45295546,37.72205417,44.28052154,29.44939515,39.35273888,30.7107677,44.57235924,31.5447476,40.89382185,35.76489254,30.15156359,38.05350879,48.45253157,34.8962376
31.80010387,25.50967724,33.39891757,29.64082553,26.28717716,29.62370979,28.14939995,36.46504984,32.76255342,33.90418622,25.2398034,24.68886988,27.47747369,39.80673305,31.50642776,28.32563148,26.83595422,31.00093645,33.16664811,30.07314597,35.16143386,35.29017497,39.10860017,30.54075983,32.47172131,39.093672,31.92781709,37.02706367,35.07946339,35.17520308
42.7302656,35.26362509,46.66811637,41.89211319,38.89297981,40.99554779,40.05721779,52.57994383,49.43420497,46.79066116,35.09359238,34.79711296,46.27594932,70.26655965,48.00846305,47.42670538,45.90583338,52.80288976,55.85452222,48.43430392,58.74855141,46.55815754,54.8033027,45.91594461,47.82022335,49.14752845,49.35567079,53.64754105,45.87141121,47.13433354
73.36770134,59.88476577,79.65574831,71.43175694,64.67535059,64.83326697,67.55021174,85.23902648,85.70995008,77.92301285,57.76800177,55.96591728,74.58028992,122.771287,72.67347134,83.45700172,83.88182947,98.03866299,100.0036146,77.27814711,102.6358774,80.08394378,91.63635541,81.63387368,97.10025933,77.70265244,85.08238933,95.54610163,81.57373697,70.60089207
98.95089599,81.59206308,111.5856597,98.97034452,85.1913967,90.33753847,92.6418441,120.2969188,122.6738603,108.3500553,77.69595654,72.59467816,110.1537791,170.4286528,105.9124839,122.3259759,122.1904061,148.9333324,149.9799495,108.1454301,147.7678177,114.3493995,130.6537743,126.5929804,151.0611795,111.2071956,116.6141162,131.5454663,117.6652207,98.11901017
70.0057618,55.46276279,80.8508989,69.26658313,59.84830079,70.89343219,64.08343038,88.99410245,92.38832043,81.04690611,53.42090942,49.64960011,95.96911713,117.4938769,94.42730638,95.35197339,93.23613135,112.5170343,107.9593767,87.26091434,107.9799686,85.20550062,91.93614613,92.13457267,106.5397282,87.49132194,78.89427042,86.46187855,79.70206446,70.58036275
58.72413938,47.21636653,68.17164296,58.83089437,53.89131377,73.00909677,52.94672284,80.36223669,90.98519943,71.63055091,49.85697431,45.69995221,110.6197515,107.1392876,119.8254912,99.20285517,87.47932641,117.6890837,97.61628886,88.31100506,91.82980699,88.93889391,82.09641773,90.89566226,81.4405178,95.72121254,70.76440814,80.65722792,66.04082568,72.77965632
61.94343877,49.72199394,67.74966903,60.3362433,50.6809988,65.27913756,54.40108337,72.45591197,81.96065016,65.59513785,47.75904598,45.15145547,98.42117705,96.68328234,107.6694632,88.45316877,80.41111464,105.0041218,88.54073502,80.0753809,87.97008256,86.60881068,81.82526217,90.38045838,84.10605126,95.2279191,70.48631945,81.5484935,65.32638379,72.6071694
47.05310583,37.2437725,57.84105869,50.11005476,39.9784926,52.08813968,43.4047756,60.09540337,70.14617577,52.27913073,41.34471252,37.14567439,60.94889075,81.18282907,75.95090125,66.9687507,54.36365862,72.19597736,71.32757585,52.7726839,68.64081986,57.73059088,64.01469901,63.55009494,64.11505364,65.67885584,55.90221221,60.29927338,59.2149219,58.60561723
36.04624627,27.64453313,38.57418788,34.22753397,27.33721375,36.25543163,31.45358124,40.15074128,40.88624615,34.24211361,28.82160351,26.91462134,37.79210515,54.20535829,46.81379646,45.47742143,36.734513,51.83444182,48.04045338,37.37734195,49.04242376,43.06769752,50.62080016,47.45764234,46.80742469,46.90053167,40.36007665,41.6659113,43.440016,47.28684129
38.07653906,29.79052504,41.48042245,38.80293504,28.21323162,38.1395928,36.173815,45.21790196,53.66327021,38.66229809,32.24865676,31.43910553,34.60901176,44.06220837,46.16818583,37.77893467,32.92784635,42.63110541,40.65780779,35.1563446,41.27210319,44.09486351,44.41787695,46.06769671,42.49843181,48.55571687,41.11420015,45.08273783,39.41352054,47.79811793
29.37083368,22.46822189,29.86472899,27.06117109,24.34948837,28.91257514,24.87495999,31.8947226,32.30210689,31.45484802,24.36105396,22.71994442,30.16894989,40.79974618,34.51271774,32.36207548,27.2945168,37.39562412,34.5724869,28.62208412,34.55121402,35.71623677,37.2551667,32.5859441,34.3064247,35.7124684,30.41603358,31.53733136,34.20059291,33.41452046
38.9907684,30.63290204,38.50393955,36.5824087,33.64538284,34.82537472,34.2366111,41.33484259,43.45736151,42.32728534,31.36091565,31.52497357,41.03029045,54.91092558,41.67096879,40.26496131,38.44382473,49.19402372,42.40623417,36.07575816,40.36145022,51.50617585,48.21164084,47.1056996,50.91528893,47.74041352,41.53507005,44.42305683,47.36361914,43.56871863
39.62858318,30.81856461,36.41012238,35.19288095,36.65411046,34.86278446,33.17179431,41.16400705,41.03400228,43.87573744,32.16789127,32.05873198,48.22780279,64.61615154,45.18031339,43.41345052,39.56146538,55.42021388,41.06720168,33.12901952,35.53379129,55.97994992,46.71112252,48.37784333,53.50185991,44.61893593,38.18445056,36.1662615,45.45447495,38.7916076
36.1664135,27.44597758,30.97868716,30.60406744,37.13580809,31.86033888,29.11346763,35.83079432,35.34339556,41.83439764,30.42891173,29.79293426,59.94879609,77.0136894,54.7993585,51.65689108,44.69923822,63.15530448,43.6378663,36.38591527,35.49682481,63.80591471,49.47721832,52.59087858,56.65978129,46.31558525,37.54980053,33.22352484,45.57669628,39.95003266
40.67232215,32.14452752,37.20195206,35.16427958,41.53003271,37.47848444,33.62129714,42.3131527,39.80730734,46.8408387,34.90950834,33.64414981,63.94773441,79.72743837,57.53232598,56.10429899,49.84407101,65.48142811,45.75548634,40.48292209,39.73797044,65.7319896,51.21415784,53.98156615,59.37480012,49.7672456,37.9550737,38.20813579,48.33778146,40.98104097
35.67103977,28.16181061,32.09781091,30.58718955,34.85356052,32.98958229,29.71153899,36.72430023,33.56203022,40.15440655,30.03366771,29.06782637,53.5018236,59.28614127,48.02414976,45.10124872,40.5619962,50.46262664,37.01042515,36.57197395,34.22424708,52.95143245,42.21322579,43.8991573,45.83164912,43.00843102,32.87681667,31.97928432,38.56674324,37.28061692
33.19238547,25.70209063,29.81574214,28.7220271,27.98880418,29.1451368,26.43609871,32.2364221,29.88455074,34.12588903,26.10755128,25.70988007,39.33821341,46.24012199,36.3276883,36.02605583,30.53462964,39.58921107,31.50627782,31.99728607,30.37231444,41.2538468,36.05499145,34.53536262,38.54302203,37.56421231,29.47519707,27.01719782,34.79273278,32.10767371
52.87621593,47.07503653,62.12795986,58.98696678,39.88384506,52.9695579,43.93628107,60.75925716,60.68210726,54.93343048,39.50249049,41.25014482,42.63311648,54.42607025,56.32624077,48.23880601,46.94723265,47.95073403,45.52054815,44.25342499,44.19248427,57.25237389,51.76889181,50.6822715,49.84860642,44.62525195,53.03030198,44.82867281,49.44039972,43.31139049
58.00684486,51.4644931,73.40496311,65.61911199,46.31581445,59.5774821,49.99898557,66.6811903,69.08347387,61.54082275,43.25538986,42.84566484,53.29521643,70.33555574,76.96845866,67.26360331,63.32523018,66.56951295,59.52827809,55.02041273,58.85762814,79.69550842,75.41207338,77.87961562,68.58462114,54.55415272,71.54543687,58.2705277,71.61942817,62.56707176
60.01359871,51.92811828,75.26160871,63.17255761,52.68446706,53.71683697,53.37143575,62.66550245,71.79811273,68.17699002,46.95339347,42.09311769,44.04188575,65.95880508,47.48037183,52.01674074,44.77518627,60.01806468,59.8087917,46.37810125,55.00745011,57.51849819,71.46401555,55.44841967,64.30430116,49.04093725,57.28289594,63.17069445,80.07989005,63.58327413
84.27020474,75.81406512,106.631221,93.88695325,66.37824036,80.9520267,73.89993333,99.93104128,104.7032213,95.04148465,63.44513584,61.79470785,67.28154487,99.9991352,84.15290911,80.47800928,77.90657406,91.72334109,92.48065723,69.59188972,79.89593015,92.97922249,98.66594877,89.81689452,95.11447093,73.52392597,92.34504957,92.91679589,105.3774822,84.6380871
85.79458344,78.87806162,101.0191237,92.24622704,64.91827272,81.2347703,74.63560927,98.43967503,95.71730174,92.38099049,65.08160398,63.87867999,76.37444772,112.329632,97.89091087,99.29174971,89.9803425,114.6208802,105.1556212,80.64143365,93.5843682,105.973424,113.7813484,110.0987325,105.5637783,84.36751329,95.90185627,93.16166524,108.2110521,87.02533734
57.05961969,50.55728087,58.5955172,54.58979871,46.65691541,50.36993081,51.7097844,56.93916498,54.14829119,62.11243697,46.9664782,42.21067893,43.34709946,64.93548095,43.60121247,52.14407247,42.88528087,62.77466675,65.67538923,47.60856462,55.30972887,54.71044777,69.40901242,56.24297818,58.63076379,57.43451651,51.58309224,58.92425052,65.14706336,56.79265291
55.04024013,47.71200687,55.98827402,51.51093583,46.30061119,48.96384581,49.99309806,52.07698886,51.63552614,59.97227395,47.14644588,40.97030123,35.19877541,54.11661705,34.35151428,40.86650244,34.63693599,45.3392844,55.17365308,41.43645532,46.17652708,51.45040794,64.85506613,49.90642694,50.46694212,54.68008557,48.74737844,56.78901288,61.10904218,57.81995784
52.28431017,43.55602009,54.30989589,48.05212788,44.0473962,46.76311157,46.57281093,52.18543653,50.75702581,53.90758913,43.22799064,38.61420793,38.43949684,57.71289201,37.54451069,44.95541634,39.85494075,49.513003,55.84756175,45.33571918,52.77275586,54.3286114,66.75866058,53.94954308,55.31033207,58.34132944,52.77734892,57.91278414,58.31950845,57.12494189
50.31308299,42.2220749,52.75216895,46.2242219,41.77596215,45.26781551,42.8704956,54.00454632,53.26245544,50.51271817,39.94039506,37.71799706,45.82558179,70.6836631,40.73025603,48.92354888,49.7724799,61.09732382,58.46516388,50.1056796,58.99055618,53.82782715,64.17274999,59.64248375,66.91187189,63.55736821,53.58621073,60.3819137,59.87518638,54.80438287
56.04283893,45.15856919,56.04186144,49.65991901,45.51327077,49.26492443,45.68995956,59.5523896,60.331525,52.30418013,42.20603126,41.92639406,57.06430034,78.49293747,51.58672267,55.3541344,56.88643585,67.39878039,62.45983256,58.17838681,65.95124443,60.99184729,66.74264306,66.85009852,72.98986481,71.97163951,60.76220353,69.36261315,62.60468364,58.17387868
69.07168713,58.10870685,71.11381997,61.59012416,60.41238247,62.40677294,58.52804674,77.23560884,75.29727944,62.87969927,55.77711713,54.40820171,87.86796566,120.6998251,68.56318465,77.78247491,88.14935484,109.1624769,87.1566125,85.82609455,94.25440671,83.99418646,92.84370536,102.4236893,108.4833695,110.335794,79.60153433,91.32823116,88.52878481,81.70276994
73.0041762,62.2361993,78.6630182,68.02616518,68.82973046,68.95584894,64.2196844,84.68293307,89.3916346,67.62946717,61.14869994,59.13015292,101.2448762,139.6799706,77.25736754,88.5694266,105.5167292,118.2319857,103.0596948,98.59014876,106.0757252,91.86205565,99.65813448,112.6441164,125.943848,125.7131091,93.98592775,110.1656965,99.19275633,93.52440426
76.50209393,66.0111479,81.42141298,73.06269453,67.94354543,70.97931932,68.90725778,88.30651574,87.44868135,73.55588859,64.89977277,61.72324351,98.82273628,148.8164573,79.93628692,97.21642635,104.2536839,130.2212906,111.0844616,95.86208605,115.7566052,94.45779633,110.2709101,116.8048937,131.3384389,118.1733237,94.00306786,104.2066543,104.3950423,92.48351142
80.63401017,70.28397807,91.81293289,79.54209042,74.64767076,80.18097051,71.92053042,100.6687862,108.5338924,81.66845142,68.21506802,63.01145322,106.1969394,160.1381872,85.85815241,101.2107135,110.0268482,136.7609543,118.8565928,99.39156458,114.2358014,95.67422164,110.9549227,121.8602856,139.3284854,128.0922268,100.2359203,117.8602408,112.3083244,98.11496315
69.04130976,59.52658854,79.11052156,68.54805391,57.77700919,62.98062669,60.24549636,78.72081209,77.74152127,73.3223842,54.3793669,48.90776597,71.03620708,117.7792168,69.27080332,78.50374857,68.32440277,97.97833921,96.83911289,65.56133754,82.07957029,72.19707403,89.83798786,84.89126159,101.5702545,81.04922444,75.99125632,82.70314737,92.62694443,77.12358616
76.23385271,67.40112941,84.56882526,74.18281328,60.95100901,64.85244975,65.85249191,83.64550945,86.1222076,80.87296405,60.42060393,54.48168424,67.01902756,109.3945065,61.72309702,70.07530257,64.1068468,90.00068736,93.93512523,62.71591426,75.79147206,65.19810577,85.5041693,75.90794987,95.17040821,75.86709661,71.34673994,79.75311837,91.16052764,69.72696248
70.36158108,60.62002022,76.18711279,66.88357959,53.10065709,58.79634621,59.89848124,73.35923036,74.063285,71.28201636,54.30298657,47.28808541,51.21697929,83.72122697,56.19661536,58.31252521,47.93923638,68.75858588,77.90474887,48.37786282,64.55280817,59.10978259,80.39986917,67.67160966,80.04276379,63.2090369,62.91326524,70.30372231,81.90569177,69.85668549
61.19508201,50.43348269,62.44587237,55.58274973,45.976813,47.1152381,51.09281255,56.98141861,59.05199875,59.75447336,46.91797835,41.30924955,39.5055869,73.75691943,41.79034721,47.64479241,44.47209672,57.04022099,67.82708928,41.03045425,58.8794844,50.13228762,66.13882077,53.98036338,70.45147304,51.48398434,53.57458845,58.37347677,62.74290321,52.14886987
65.01046923,54.94877494,69.44270386,60.83851301,51.04479469,52.02607669,55.51416386,65.14059742,68.75440264,66.87006401,48.77604054,44.66106161,47.05719077,89.09175436,48.46589103,57.14393371,53.07760804,64.17121328,76.82321822,48.52058425,69.13565507,55.99719817,70.73812892,59.38664083,79.98642315,55.7895346,60.54455752,65.55676104,72.65561765,55.19676059
66.03764075,54.97517899,69.38522744,60.73944281,50.54424995,56.91882316,56.98455638,68.0277988,68.5710453,66.14847034,50.98235804,46.71331732,56.17932632,95.07022643,57.27281052,66.71020322,62.01325748,76.27737892,83.44415659,56.73152592,80.42172458,64.8193062,83.9091195,69.34310768,87.49594495,65.80326117,70.46384416,76.1975068,80.2942205,63.53322916
63.52716314,52.32879511,64.7777017,57.63075031,48.77452854,56.54839462,55.16619085,65.96519933,64.28637049,60.67886579,52.29360479,47.07127048,57.28056352,89.43053325,58.4117584,68.08413609,62.82932521,79.88530263,77.84859741,58.96655976,82.24408266,66.19902904,84.1374823,68.73285045,82.0363585,66.2261457,67.79353314,74.25693624,76.38859328,62.68857038
52.72393038,41.09754407,54.45785367,48.46592031,41.50633047,51.13160127,45.27418092,53.61585287,53.7048866,50.7696609,43.68126513,38.33927945,50.33114448,69.45345387,52.22203891,55.83518659,50.71763315,68.47592974,63.53467876,49.71917743,64.54551305,57.61576242,70.01660693,57.91597488,63.29904203,61.59662538,59.16305658,60.70034573,59.92836153,55.66947916
51.08290856,39.86840616,52.60489995,47.06040193,38.49928303,45.42953586,42.77192818,50.99954984,49.45876658,49.47916243,39.33778807,36.38366682,49.78494142,70.21705622,51.82006231,57.84167108,50.78871749,74.57266883,64.15946162,49.9328731,66.90540117,63.35005814,68.29023724,58.11973105,64.93105541,61.09824693,60.45822416,56.6479844,57.40430726,53.14471735
58.11141662,44.70979773,61.76770454,55.00210448,47.64471584,56.48246544,51.41870424,61.15726625,60.80268519,60.36325573,49.37597521,43.22161955,58.32238004,76.7058447,60.33068467,65.13555806,55.87911721,81.24015032,68.58175845,55.63420629,72.87266883,68.2022664,79.55514191,65.83402109,69.3988127,71.07382312,69.62929462,67.85551451,63.54093328,63.17420141
42.79148783,31.26007032,44.74589411,39.56380045,34.85878962,43.25605375,37.67355655,46.02644204,43.94759973,46.89101633,36.54824487,32.15915893,46.70262242,55.4216703,47.77096717,48.26737914,40.79258925,61.33681205,52.93323963,42.40734073,52.46072511,59.34084795,67.3039129,56.39787131,54.24608891,59.73077678,57.8438426,52.4445561,50.26254564,55.26328925
45.46418796,32.57543924,46.34121236,42.57544517,36.36549396,47.45089515,39.54840948,45.05021469,45.57946895,52.19762583,39.56680081,36.64104706,52.51594996,51.61652111,71.1659835,50.94812424,39.02433531,55.68313437,51.00951612,44.90503829,48.04263038,60.7677239,62.45779762,55.6910396,45.68202203,59.58101741,59.31698672,53.29956787,48.58917377,56.7873334
43.55051873,32.09652177,46.56357432,42.2995398,34.0383009,45.12817936,37.57351391,43.25677633,44.55824782,50.36396109,36.15449146,34.58789431,65.26400735,56.36238757,103.9771487,64.2659704,46.13963276,61.0666663,59.06851713,53.38520642,51.2418103,74.44011329,71.44062227,67.71199303,48.39936184,67.55307919,63.4640677,58.02560281,51.27858975,66.4939315
50.32042899,36.88044773,51.86153605,46.08868388,32.97538605,45.26840346,40.67610117,45.10655606,46.44087877,54.00137101,37.94727,37.93187964,68.82073943,62.94024096,98.24472441,69.52499982,55.18409656,65.11840731,67.46839368,59.39626808,57.84575163,73.02245499,75.49278107,65.16341915,50.02593576,65.39828222,60.92573841,58.81346273,57.35250051,69.01457332
58.04670154,42.95612672,59.00916479,53.82473314,35.53484046,49.12305533,46.61723294,49.90827852,51.13827094,60.72656317,42.94420426,43.29032423,58.68919697,60.64128028,57.55265569,57.13089103,59.00725912,62.68476765,71.70745972,57.61649115,60.12468617,54.48484582,68.62102276,46.99932261,43.58504815,55.54069824,49.94864504,50.36179088,56.30285077,62.12266391
50.26572146,38.37760043,50.92900282,47.30510229,30.66988726,43.92867296,40.07769081,44.30585453,44.91498894,50.27162863,37.69525587,37.69906945,49.09743616,51.63529099,48.65162923,47.77526341,48.5868755,51.87291231,57.05908236,48.03097565,50.01244185,50.72244353,60.19794233,42.19142556,39.72203841,48.73028813,44.51092469,44.44104783,47.96918042,52.67733216
40.9931556,30.59901342,41.14033626,37.27726003,25.28950739,35.64622304,32.80725121,36.09543378,35.86112386,38.73698083,30.4837611,29.99690499,37.67484617,38.85897018,37.12541989,35.77448955,35.95618664,37.49732324,40.09302587,36.56335214,35.72144425,43.65468381,48.39771045,35.99945273,33.49680029,40.82284923,35.7101417,33.53422239,38.422182,43.24062502
39.17615352,29.42988842,38.42487221,35.51096711,26.06591887,33.81394439,33.00251337,38.61971707,38.16555132,37.46934844,29.46771656,27.20012898,31.80031003,33.05878951,31.9563967,30.43277248,29.62226646,33.30011594,34.0558443,32.06873947,31.95813275,40.10717961,41.45153797,34.00412548,33.37333062,37.32858054,35.06277748,30.94299912,32.31931865,35.59880557
34.49979904,26.53933139,32.55044648,31.22896841,22.82983106,29.19060959,30.66968321,32.89471035,32.39089736,29.57742003,27.15463069,23.04749398,25.67200472,28.53596615,25.5121409,26.54876485,25.05871302,31.61646781,31.00525425,25.90383999,29.9116734,37.58050037,37.16373486,33.83311798,35.11874938,33.50372534,34.14974965,26.56883077,31.8335368,29.21112311
60.02176342,69.51104003,82.46198127,55.437265,29.34669611,41.63470363,126.5960671,51.80565236,78.20008831,34.23469183,45.77148049,36.69419942,33.72087874,37.17697188,35.02087906,41.41974638,33.29483937,42.3145195,36.83445972,32.52676859,33.98521187,42.17044965,46.64506273,41.21051946,51.99711551,46.98947685,46.41806211,35.23656553,37.26344437,51.58423053
